Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,SedentaryActiveDistance,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,TotalActiveMinutes,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,TotalActiveDistance,TotalCalories
8378563200,5/7/2016,4468,3.54,3.54,0,0,851,158,0,0,158,3.54,0,0,3.54,2799
8378563200,5/8/2016,2943,2.33,2.33,0,0,621,139,0,0,139,2.33,0,0,2.33,2685
8583815059,4/14/2016,3135,2.45,2.45,0,0,1306,134,0,0,134,2.43,0,0,2.43,2443
8583815059,4/16/2016,5319,4.15,4.15,0,0,1440,0,0,0,0,0,0,0,0,2693
8583815059,4/17/2016,3008,2.35,2.35,0,0,1440,0,0,0,0,0,0,0,0,2439
8583815059,5/2/2016,8469,6.61,6.61,0,0,1440,0,0,0,0,0,0,0,0,2894
8583815059,5/3/2016,12015,9.37,9.37,0,0,1440,0,0,0,0,0,0,0,0,3212
8583815059,5/4/2016,3588,2.8,2.8,0,0,1440,0,0,0,0,0,0,0,0,2516
8583815059,5/5/2016,12427,9.69,9.69,0,0,1370,70,0,0,70,1.18,0,0,1.18,3266
8583815059,5/7/2016,6117,4.77,4.77,0,0,1190,250,0,0,250,4.77,0,0,4.77,2810
8792009665,4/12/2016,2564,1.64,1.64,0,0,831,116,0,0,116,1.64,0,0,1.64,2044
8792009665,4/13/2016,1320,0.84,0.84,0,0,806,82,0,0,82,0.84,0,0,0.84,1934
8792009665,4/14/2016,1219,0.78,0.78,0,0,853,84,0,0,84,0.78,0,0,0.78,1963
8792009665,4/15/2016,2483,1.59,1.59,0,0,937,126,0,0,126,1.59,0,0,1.59,2009
8792009665,4/16/2016,244,0.16,0.16,0,0,1428,12,0,0,12,0.16,0,0,0.16,1721
8792009665,4/21/2016,144,0.09,0.09,0,0,1431,9,0,0,9,0.09,0,0,0.09,1720
8792009665,4/26/2016,1321,0.85,0.85,0,0,1360,80,0,0,80,0.85,0,0,0.85,1928
8792009665,4/27/2016,1758,1.13,1.13,0,0,900,112,0,0,112,1.13,0,0,1.13,2067
8792009665,4/28/2016,6157,3.94,3.94,0,0,714,310,0,0,310,3.94,0,0,3.94,2780
8792009665,5/1/2016,1619,1.04,1.04,0,0,834,79,0,0,79,1.04,0,0,1.04,1962
8792009665,5/2/2016,1831,1.17,1.17,0,0,916,101,0,0,101,1.17,0,0,1.17,2015
8792009665,5/3/2016,2421,1.55,1.55,0,0,739,156,0,0,156,1.55,0,0,1.55,2297
8792009665,5/4/2016,2283,1.46,1.46,0,0,848,129,0,0,129,1.46,0,0,1.46,2067
8877689391,5/2/2016,4790,3.64,3.64,0,0,1335,105,0,0,105,3.56,0,0,3.56,2189
1927972279,5/1/2016,2704,1.87,1.87,0,0,1355,70,1,14,85,0.83,0.03,1.01,1.87,2411
2873212765,4/16/2016,9685,6.65,6.65,0,0.01,1087,305,1,47,353,3.51,0.02,3.11,6.64,2148
2873212765,4/24/2016,6873,4.68,4.68,0,0,1203,190,1,46,237,1.62,0.06,3,4.68,1898
4445114986,4/26/2016,6326,4.41,4.41,0,0,839,180,1,29,210,1.96,0.04,2.41,4.41,2291
4445114986,4/27/2016,7243,5.03,5.03,0,0,839,194,1,32,227,2.38,0.03,2.62,5.03,2361
8053475328,4/30/2016,7135,5.59,5.59,0,0,1281,131,1,27,159,2.54,0.06,2.99,5.59,2408
8877689391,4/15/2016,13422,7.17,7.17,0,0.01,1052,281,1,106,388,7.01,0.05,0.05,7.11,3934
8877689391,4/24/2016,16674,15.74,15.74,0,0,1148,227,1,64,292,4.69,0.01,11.01,15.71,3455
8877689391,5/12/2016,8064,6.12,6.12,0,0,770,137,1,23,161,4.25,0.04,1.82,6.11,1849
2022484408,5/7/2016,6708,4.71,4.71,0,0,1269,149,2,20,171,3.02,0.08,1.61,4.71,1995
3372868164,4/17/2016,8199,5.88,5.88,0,0.01,1105,322,2,11,335,4.36,0.1,1.41,5.87,1964
3372868164,4/23/2016,7396,5.07,5.07,0,0,1115,303,2,20,325,3.58,0.08,1.4,5.06,1995
3372868164,4/26/2016,8283,5.79,5.79,0,0.01,1083,333,2,22,357,3.87,0.05,1.85,5.77,2057
4445114986,5/3/2016,7502,5.18,5.18,0,0,725,233,2,30,265,2.58,0.11,2.48,5.17,2421
8253242879,4/12/2016,9033,7.16,7.16,0,0,1244,154,2,40,196,1.59,0.14,5.43,7.16,2044
8583815059,5/1/2016,4512,3.52,3.52,0,0,1311,117,2,10,129,2.04,0.12,0.78,2.94,2596
8877689391,4/22/2016,18258,16.31,16.31,0,0.05,1141,236,2,61,299,5.97,0.03,10.23,16.23,3427
2022484408,4/14/2016,10690,7.5,7.5,0,0,1148,257,3,32,292,4.82,0.21,2.48,7.51,2312
2022484408,4/18/2016,14131,10.07,10.07,0,0,1078,311,3,48,362,6.3,0.12,3.64,10.06,2770
3372868164,4/20/2016,4880,3.33,3.33,0,0.02,1148,274,3,15,292,2.38,0.09,0.84,3.31,1867
6290855005,4/25/2016,7802,5.9,5.9,0,0.01,1180,249,3,8,260,5.03,0.18,0.68,5.89,2771
8053475328,4/22/2016,10520,8.29,8.29,0,0,1260,117,3,60,180,1.88,0.15,6.26,8.29,2655
8378563200,5/5/2016,8567,6.79,6.79,2.25,0,764,214,3,66,283,5.74,0.16,0.89,6.79,3783
8877689391,4/26/2016,11101,8.43,8.43,0,0,1157,258,3,22,283,6.5,0.13,1.76,8.39,2860
8877689391,5/3/2016,10818,8.21,8.21,0,0.01,1189,229,3,19,251,6.67,0.1,1.39,8.16,2817
1644430081,4/15/2016,5263,3.83,3.83,0,0,1263,170,4,3,177,3.45,0.15,0.22,3.82,2750
3372868164,4/30/2016,5250,3.58,3.58,0,0.01,1119,300,4,17,321,2.42,0.09,1.06,3.57,1946
4388161847,5/2/2016,10096,8.4,8.4,0,0,935,204,4,33,241,4.55,0.08,3.77,8.4,3147
4445114986,5/2/2016,6910,4.75,4.75,0,0,667,200,4,27,231,2.35,0.19,2.21,4.75,2336
4445114986,5/7/2016,5183,3.59,3.59,0,0,866,108,4,26,138,1.25,0.19,2.13,3.57,2123
6962181067,4/20/2016,13928,9.55,9.55,0,0,639,297,4,48,349,5.09,0.19,4.28,9.56,2174
7086361926,5/12/2016,3789,2.56,2.56,0,0,343,58,4,5,67,1.89,0.27,0.38,2.54,1199
8253242879,4/24/2016,8905,7.13,7.13,0,0,1313,82,4,41,127,1.34,0.19,5.6,7.13,1976
8378563200,4/27/2016,7359,5.84,5.84,0,0,676,192,4,4,200,5.33,0.18,0.33,5.84,3061
8378563200,5/2/2016,6064,4.81,4.81,2.09,0,802,142,4,63,209,4.01,0.17,0.63,4.81,3491
8583815059,5/9/2016,9877,7.7,7.7,0,0,1260,110,4,66,180,1.73,0.17,5.76,7.66,2947
8877689391,4/30/2016,27745,26.72,26.72,0,0,1089,223,4,124,351,4.93,0.08,21.66,26.67,4398
8877689391,5/8/2016,10686,8.11,8.11,0,0,1174,245,4,17,266,6.8,0.2,1.08,8.08,2847
1503960366,4/24/2016,10039,6.41,6.41,0,0,709,238,5,39,282,3.28,0.21,2.92,6.41,1788
2022484408,4/13/2016,12024,8.5,8.5,0,0,1100,292,5,43,340,5.41,0.1,2.99,8.5,2601
2320127002,4/25/2016,3588,2.42,2.42,0,0,1280,152,5,3,160,1.99,0.2,0.23,2.42,1654
2873212765,4/20/2016,9202,6.3,6.3,0,0.01,1035,378,5,22,405,4.66,0.12,1.51,6.29,2094
2873212765,4/23/2016,9317,6.35,6.35,0,0.01,1077,330,5,28,363,4.02,0.23,2.09,6.34,2021
2873212765,4/26/2016,8242,5.54,5.54,0,0,1124,309,5,2,316,5.24,0.18,0.12,5.54,1882
2873212765,5/6/2016,7063,4.75,4.75,0,0.01,1065,370,5,0,375,4.61,0.12,0,4.73,1910
4020332650,5/9/2016,4556,3.27,3.27,0,0,1225,173,5,3,181,2.94,0.12,0.2,3.26,2785
4319703577,4/24/2016,4081,2.74,2.74,0,0,692,191,5,1,197,2.47,0.2,0.06,2.73,1880
4388161847,4/23/2016,13236,10.18,10.18,0,0,749,215,5,58,278,5.35,0.32,4.5,10.17,3306
4558609924,4/23/2016,6890,4.55,4.55,0,0,1122,308,5,5,318,4.01,0.2,0.34,4.55,2085
4702921684,5/5/2016,8614,6.99,6.99,0,0,745,241,5,8,254,6.09,0.22,0.67,6.98,3006
6775888955,5/7/2016,1967,1.41,1.41,0,0,551,49,5,2,56,1.05,0.24,0.13,1.42,1032
8053475328,4/14/2016,20159,15.97,15.97,0,0,1123,193,5,119,317,3.36,0.21,12.34,15.91,3411
8053475328,4/20/2016,15108,12.19,12.19,0,0,695,158,5,89,252,2.38,0.23,9.58,12.19,3043
8053475328,4/26/2016,12685,9.62,9.62,0,0,1182,185,5,68,258,3.1,0.2,6.31,9.61,2846
8253242879,4/17/2016,10204,7.91,7.91,0,0,1237,157,5,41,203,2.33,0.15,5.43,7.91,2112
8253242879,4/27/2016,10232,8.18,8.18,0,0,1286,104,5,45,154,1.7,0.23,6.24,8.17,2008
8378563200,5/6/2016,7045,5.59,5.59,2.09,0,831,166,5,74,245,3.78,0.25,1.55,5.58,3644
8583815059,4/27/2016,12474,9.73,9.73,0,0,1229,129,5,77,211,2.87,0.27,6.6,9.74,3142
8877689391,4/18/2016,11423,8.67,8.67,0,0,1215,191,5,29,225,5.94,0.27,2.44,8.65,2761
8877689391,4/29/2016,9733,7.39,7.39,0,0,1207,210,5,18,233,5.79,0.17,1.38,7.34,2698
1503960366,5/6/2016,12159,8.03,8.03,0,0,754,289,6,24,319,5.81,0.25,1.97,8.03,1896
1624580081,5/2/2016,7155,4.93,4.93,0,0,1261,166,6,7,179,3.47,0.59,0.86,4.92,1497
1644430081,5/6/2016,9787,7.12,7.12,0,0.02,1054,369,6,11,386,6.01,0.27,0.82,7.1,3328
1644430081,5/9/2016,6643,4.83,4.83,0,0.01,1099,303,6,32,341,2.09,0.35,2.39,4.83,3008
1927972279,4/24/2016,2090,1.45,1.45,0,0,1358,75,6,1,82,1.14,0.24,0.07,1.45,2324
2320127002,5/2/2016,3634,2.45,2.45,0,0,1306,123,6,5,134,1.88,0.21,0.36,2.45,1613
2873212765,4/18/2016,7762,5.24,5.24,0,0,1122,311,6,1,318,4.89,0.28,0.07,5.24,1890
2873212765,5/3/2016,7412,4.98,4.98,0,0.01,1070,363,6,1,370,4.66,0.25,0.06,4.97,1906
4057192912,4/15/2016,3984,2.95,2.95,0,0,873,88,6,3,97,2.44,0.26,0.21,2.91,1527
4445114986,4/18/2016,6155,4.24,4.24,0,0,1247,162,6,25,193,1.95,0.29,2,4.24,2248
4445114986,5/5/2016,3800,2.55,2.55,0,0,734,185,6,2,193,2.18,0.24,0.12,2.54,2120
5553957443,5/12/2016,3121,2.04,2.04,0,0,222,48,6,8,62,1.06,0.4,0.58,2.04,741
6117666160,4/15/2016,14019,10.59,10.59,0,0,921,513,6,0,519,10.3,0.28,0,10.58,2865
7007744171,4/14/2016,11179,8.24,7.48,3.29,0,1096,304,6,34,344,4.96,0.34,2.95,8.25,2668
7086361926,4/12/2016,11317,8.41,8.41,0,0,745,153,6,59,218,2.97,0.15,5.27,8.39,2772
7086361926,4/21/2016,9469,6.18,6.18,0,0,758,206,6,19,231,4.51,0.3,1.36,6.17,2463
7086361926,4/27/2016,11107,8.34,8.34,0,0,829,145,6,55,206,2.53,0.18,5.63,8.34,2693
8053475328,4/16/2016,14549,11.11,11.11,0,0,1255,83,6,96,185,1.49,0.27,9.36,11.12,2867
8053475328,4/18/2016,17076,12.66,12.66,0,0,1137,195,6,102,303,3.35,0.23,9.08,12.66,3133
8053475328,4/21/2016,16057,12.51,12.51,0,0,1164,170,6,100,276,2.58,0.25,9.67,12.5,3103
8378563200,5/12/2016,4561,3.62,3.62,0,0,433,102,6,8,116,2.69,0.27,0.65,3.61,1976
8877689391,4/23/2016,11200,7.43,7.43,0,0.01,1032,300,6,102,408,7.4,0,0,7.4,3891
1624580081,4/18/2016,10536,7.41,7.41,0,0.01,1214,202,7,17,226,4.62,0.62,2.15,7.39,1604
1644430081,5/2/2016,3758,2.73,2.73,0,0,682,148,7,1,156,2.35,0.31,0.07,2.73,2580
1844505072,5/1/2016,2573,1.7,1.7,0,0,585,75,7,0,82,1.45,0.26,0,1.71,1541
2022484408,4/19/2016,11548,8.53,8.53,0,0,1152,250,7,31,288,5,0.24,3.29,8.53,2489
2320127002,4/18/2016,6559,4.42,4.42,0,0,1173,260,7,0,267,4.14,0.26,0,4.4,1905
2347167796,4/17/2016,5472,3.62,3.62,0,0,508,249,7,1,257,3.26,0.28,0.08,3.62,1882
2347167796,4/19/2016,6711,4.44,4.44,0,0,648,382,7,0,389,4.44,0,0,4.44,2346
2873212765,4/28/2016,7913,5.41,5.41,0,0,1192,213,7,28,248,2.91,0.34,2.16,5.41,1835
2873212765,5/2/2016,7525,5.06,5.06,0,0.02,1099,334,7,0,341,4.83,0.21,0,5.04,1878
3372868164,4/18/2016,6798,4.64,4.64,0,0,1070,343,7,20,370,3.35,0.2,1.08,4.63,2014
3372868164,4/24/2016,6731,4.59,4.59,0,0.02,1127,292,7,14,313,3.49,0.19,0.89,4.57,1921
4558609924,4/13/2016,4978,3.29,3.29,0,0,1287,127,7,19,153,1.61,0.44,1.24,3.29,1722
6117666160,4/26/2016,9543,7.21,7.21,0,0,1077,352,7,0,359,6.87,0.34,0,7.21,2450
6962181067,4/26/2016,10433,6.9,6.9,0,0,680,254,7,36,297,3.9,0.42,2.58,6.9,2012
6962181067,5/11/2016,6722,4.44,4.44,0,0,709,199,7,24,230,2.65,0.31,1.49,4.45,1855
8053475328,4/19/2016,15929,12.48,12.48,0,0,1152,191,7,90,288,2.95,0.31,9.22,12.48,3114
8053475328,5/11/2016,12209,9.4,9.4,0,0,1189,184,7,60,251,3.04,0.28,6.08,9.4,2809
8877689391,4/12/2016,23186,20.4,20.4,0,0,1036,312,7,85,404,7.82,0.34,12.22,20.38,3921
1503960366,4/21/2016,9819,6.34,6.34,0,0,838,211,8,19,238,4.65,0.35,1.34,6.34,1775
1503960366,5/8/2016,10060,6.58,6.58,0,0,574,203,8,44,255,2.73,0.32,3.53,6.58,1740
1844505072,4/17/2016,4525,2.99,2.99,0,0,1231,199,8,2,209,2.59,0.26,0.14,2.99,1793
1927972279,5/2/2016,3790,2.62,2.62,0,0,1322,94,8,16,118,1.16,0.3,1.16,2.62,2505
2022484408,4/25/2016,11369,8.01,8.01,0,0,1171,217,8,44,269,4.46,0.22,3.33,8.01,2470
2022484408,5/2/2016,10379,7.29,7.29,0,0,1119,277,8,36,321,4.33,0.34,2.61,7.28,2473
2026352035,4/12/2016,4414,2.74,2.74,0,0,706,181,8,3,192,2.2,0.35,0.19,2.74,1459
2873212765,4/13/2016,7618,5.12,5.12,0,0.02,1028,404,8,0,412,4.88,0.22,0,5.1,2004
2873212765,4/17/2016,2524,1.7,1.7,0,0,1272,160,8,0,168,1.34,0.35,0,1.69,1529
3372868164,4/13/2016,9715,6.63,6.63,0,0.02,1045,371,8,16,395,5.27,0.34,0.99,6.6,2093
3977333714,4/28/2016,7114,4.88,4.88,0,0,804,190,8,15,213,3.22,0.29,1.37,4.88,1407
4020332650,5/11/2016,3689,2.65,2.65,0,0,1296,134,8,2,144,2.33,0.17,0.11,2.61,2645
4319703577,4/25/2016,9259,6.21,6.21,0,0,544,390,8,0,398,5.93,0.28,0,6.21,2314
4319703577,4/28/2016,10817,7.28,7.28,0,0,552,359,8,13,380,5.94,0.33,1.01,7.28,2367
4388161847,4/18/2016,11009,9.1,9.1,0,0,1017,239,8,27,274,5.14,0.4,3.56,9.1,3274
4388161847,4/24/2016,10243,7.88,7.88,0,0,584,239,8,14,261,6.3,0.51,1.08,7.89,2885
4558609924,5/5/2016,10611,7.01,7.01,0,0,1048,370,8,14,392,5.51,0.5,1.01,7.02,2262
4702921684,4/15/2016,6506,5.28,5.28,0,0,944,256,8,1,265,4.79,0.42,0.07,5.28,2896
4702921684,4/19/2016,6708,5.44,5.44,0,0,757,179,8,10,197,4.19,0.37,0.88,5.44,2812
5553957443,5/8/2016,6083,4,4,0,0,505,210,8,3,221,3.3,0.47,0.22,3.99,1762
5577150313,5/3/2016,11045,8.25,8.25,0,0,580,212,8,97,317,3.57,0.15,4.52,8.24,3795
6962181067,4/28/2016,12627,8.35,8.35,0,0,621,288,8,38,334,5.59,0.24,2.51,8.34,2182
6962181067,5/12/2016,3587,2.37,2.37,0,0,127,105,8,0,113,2.11,0.25,0,2.36,928
7007744171,4/12/2016,14172,10.29,9.48,4.87,0,1024,355,8,53,416,5.41,0.38,4.5,10.29,2937
8053475328,4/12/2016,18060,14.12,14.12,0,0,1193,123,8,116,247,2.1,0.39,11.64,14.13,3186
8053475328,4/15/2016,20669,16.24,16.24,0,0,1142,158,8,132,298,2.59,0.39,13.26,16.24,3410
8053475328,4/29/2016,12315,9.65,9.65,0,0,1215,159,8,58,225,3.17,0.31,6.17,9.65,2794
8053475328,5/4/2016,14581,11.15,11.15,0,0,1220,123,8,89,220,1.91,0.4,8.82,11.13,2918
8378563200,4/20/2016,9388,7.44,7.44,2.09,0,763,169,8,82,259,4.78,0.44,2.23,7.45,3787
8792009665,4/24/2016,400,0.26,0.26,0,0,1410,19,8,3,30,0.16,0.05,0.04,0.25,1799
8877689391,4/27/2016,23629,20.65,20.65,0,0,1104,235,8,93,336,7.1,0.44,13.07,20.61,3808
8877689391,4/28/2016,14890,11.3,11.3,0,0,1143,231,8,58,297,5.97,0.38,4.93,11.28,3060
8877689391,5/4/2016,18193,16.3,16.3,0,0,1154,212,8,66,286,5.53,0.31,10.42,16.26,3477
1927972279,4/14/2016,2163,1.5,1.5,0,0,1292,88,9,0,97,1.1,0.4,0,1.5,2383
2022484408,4/15/2016,11034,8.03,8.03,0,0,1122,282,9,27,318,5.78,0.31,1.94,8.03,2525
2320127002,4/12/2016,10725,7.49,7.49,0,0,1112,306,9,13,328,6.01,0.31,1.17,7.49,2124
2347167796,4/27/2016,11423,7.58,7.58,0,0,623,295,9,26,330,5.32,0.4,1.86,7.58,2194
3372868164,4/21/2016,8857,6.07,6.07,0,0.01,1037,376,9,18,403,4.64,0.26,1.15,6.05,2124
3977333714,4/25/2016,11177,8.48,8.48,0,0,781,133,9,50,192,2.41,0.43,5.62,8.46,1570
4319703577,4/14/2016,10210,6.88,6.88,0,0,589,339,9,1,349,6.44,0.33,0.11,6.88,2302
4319703577,4/18/2016,2276,1.55,1.55,0,0,824,58,9,1,68,1.12,0.33,0.07,1.52,1632
4388161847,4/16/2016,6580,5.06,5.06,0,0,609,253,9,6,268,4.45,0.4,0.21,5.06,3073
4388161847,4/28/2016,10074,7.75,7.75,0,0,878,234,9,19,262,6.03,0.43,1.29,7.75,2969
4558609924,4/19/2016,5401,3.57,3.57,0,0,1182,248,9,1,258,3.16,0.36,0.05,3.57,1876
4702921684,4/28/2016,9023,7.32,7.32,0,0,738,232,9,14,255,5.77,0.42,1.13,7.32,3033
5553957443,5/2/2016,9769,6.38,6.38,0,0,724,227,9,23,259,4.9,0.41,1.06,6.37,1996
5553957443,5/6/2016,9632,6.29,6.29,0,0,761,229,9,21,259,4.23,0.54,1.52,6.29,1916
5577150313,5/4/2016,5206,3.89,3.89,0,0,631,141,9,25,175,2.08,0.25,1.56,3.89,2755
8053475328,4/25/2016,20500,15.69,15.69,0,0,1104,209,9,118,336,3.86,0.46,11.37,15.69,3403
8053475328,4/28/2016,15447,12.4,12.4,0,0,1188,153,9,90,252,2.35,0.39,9.67,12.41,3062
8053475328,5/5/2016,14990,11.51,11.51,0,0,1208,130,9,93,232,2.21,0.45,8.85,11.51,2950
1503960366,4/16/2016,12669,8.16,8.16,0,0,773,221,10,36,267,5.04,0.41,2.71,8.16,1863
2022484408,4/22/2016,12954,9.33,9.33,0,0,1105,273,10,52,335,4.47,0.42,4.43,9.32,2638
2320127002,4/21/2016,3404,2.29,2.29,0,0,1302,127,10,1,138,1.81,0.42,0.06,2.29,1610
2320127002,5/3/2016,7443,5.02,5.02,0,0,1204,206,10,20,236,3.16,0.37,1.49,5.02,1878
2873212765,4/21/2016,8859,5.98,5.98,0,0.01,1057,371,10,2,383,5.47,0.37,0.13,5.97,1970
3977333714,4/27/2016,7193,5.04,5.04,0,0,714,176,10,0,186,4.62,0.42,0,5.04,1377
4558609924,4/25/2016,8095,5.35,5.35,0,0,993,340,10,18,368,4.51,0.25,0.59,5.35,2225
4558609924,5/3/2016,5267,3.48,3.48,0,0,1172,237,10,21,268,2.6,0.28,0.6,3.48,1953
6117666160,4/20/2016,10449,8.02,8.02,0,0,587,349,10,26,385,5.52,0.48,2.03,8.03,2536
8053475328,4/27/2016,12422,9.82,9.82,0,0,1187,183,10,60,253,2.93,0.43,6.46,9.82,2852
8053475328,5/10/2016,14810,11.36,11.36,0,0,1219,115,10,96,221,1.85,0.42,9.09,11.36,2926
8378563200,4/18/2016,13630,10.81,10.81,2.09,0,720,174,10,117,301,5.2,0.56,5.05,10.81,4157
8378563200,4/23/2016,5709,4.53,4.53,0,0,740,136,10,19,165,2.48,0.52,1.52,4.52,2908
8378563200,4/28/2016,5417,4.3,4.3,0,0,711,139,10,11,160,2.91,0.49,0.9,4.3,2884
8378563200,5/1/2016,11419,9.06,9.06,0,0,669,127,10,71,208,2.47,0.56,6.03,9.06,3369
8378563200,5/4/2016,7875,6.24,6.24,0,0,680,167,10,19,196,4.2,0.49,1.56,6.25,3110
8378563200,5/11/2016,9143,7.25,7.25,2.09,0,763,184,10,72,266,5.27,0.59,1.39,7.25,3788
8583815059,4/19/2016,5697,4.44,4.44,0,0,1257,166,10,7,183,3.44,0.48,0.53,4.45,2668
8792009665,4/20/2016,3147,2.01,2.01,0,0,744,139,10,0,149,1.74,0.28,0,2.02,2188
1503960366,4/14/2016,10460,6.74,6.74,0,0,1218,181,11,30,222,3.91,0.4,2.44,6.75,1776
1503960366,4/27/2016,18134,12.21,12.21,0,0,1108,243,11,78,332,5.41,0.41,6.4,12.22,2159
1503960366,5/9/2016,12022,7.72,7.72,0,0,835,206,11,46,263,3.74,0.53,3.45,7.72,1819
2022484408,4/16/2016,10100,7.09,7.09,0,0,1237,151,11,41,203,3.39,0.55,3.15,7.09,2177
2320127002,4/19/2016,5997,4.04,4.04,0,0,1201,228,11,0,239,3.66,0.38,0,4.04,1811
2320127002,4/20/2016,7192,4.85,4.85,0,0,1146,283,11,0,294,4.34,0.49,0,4.83,1922
2347167796,4/25/2016,9482,6.38,6.38,0,0,653,277,11,15,303,4.6,0.52,1.27,6.39,2095
2873212765,5/7/2016,4940,3.38,3.38,0,0,1302,52,11,75,138,0.55,0.55,2.28,3.38,1897
4020332650,5/2/2016,475,0.34,0.34,0,0,1350,31,11,0,42,0.29,0.04,0,0.33,2207
4319703577,5/2/2016,9261,6.24,6.24,0,0,585,344,11,0,355,5.71,0.44,0,6.15,2270
4319703577,5/6/2016,9524,6.42,6.42,0,0,692,314,11,6,331,5.46,0.47,0.41,6.34,2266
4558609924,4/28/2016,9451,6.25,6.25,0,0,985,367,11,1,379,5.95,0.27,0.02,6.24,2185
5577150313,4/13/2016,5077,3.79,3.79,0,0,776,144,11,15,170,3.25,0.22,0.32,3.79,2551
5577150313,5/9/2016,3421,2.56,2.56,0,0,1099,70,11,34,115,0.99,0.14,1.43,2.56,2489
8253242879,4/13/2016,8053,6.1,6.1,0,0,1298,96,11,35,142,1.31,0.63,4.17,6.11,1935
8877689391,5/10/2016,10733,8.15,8.15,0,0,1187,224,11,18,253,6.28,0.46,1.35,8.09,2832
1503960366,4/20/2016,10544,6.68,6.68,0,0,818,205,12,28,245,4.24,0.48,1.96,6.68,1786
1503960366,4/29/2016,11181,7.15,7.15,0,0,815,243,12,16,271,5.58,0.5,1.06,7.14,1837
1644430081,5/5/2016,4363,3.19,3.19,0,0.01,1341,81,12,6,99,2.13,0.54,0.52,3.19,2463
1844505072,4/18/2016,4597,3.04,3.04,0,0,1211,217,12,0,229,2.56,0.48,0,3.04,1814
3977333714,4/22/2016,8911,5.96,5.96,0,0,731,188,12,33,233,3.06,0.58,2.33,5.97,1481
4319703577,5/10/2016,9487,6.37,6.37,0,0,555,329,12,3,344,5.7,0.46,0.21,6.37,2260
4388161847,4/21/2016,10055,7.73,7.73,0,0,853,272,12,7,291,6.98,0.39,0.37,7.74,3069
4558609924,4/16/2016,7289,4.82,4.82,0,0,1112,308,12,8,328,3.5,0.75,0.55,4.8,1997
4702921684,5/9/2016,8232,6.68,6.68,0,0,746,253,12,0,265,6.1,0.57,0,6.67,2990
6290855005,4/17/2016,7851,5.94,5.94,0,0,1172,225,12,31,268,4,0.79,1.14,5.93,3171
7007744171,4/27/2016,13541,10.22,9.06,4.89,0,1041,337,12,50,399,5.29,0.66,4.27,10.22,2830
7086361926,5/4/2016,10988,8.31,8.31,0,0,843,135,12,45,192,2.9,0.12,5.28,8.3,2655
8053475328,4/13/2016,16433,13.35,13.35,0,0,1177,156,12,95,263,2.45,0.47,10.43,13.35,3140
8053475328,5/9/2016,12465,9.38,9.38,0,0,1214,148,12,66,226,2.69,0.57,6.12,9.38,2765
8378563200,4/22/2016,12200,9.67,9.67,2.09,0,769,159,12,113,284,4.18,0.59,4.91,9.68,4044
8877689391,5/1/2016,10930,8.32,8.32,0,0,1226,166,12,36,214,4.57,0.57,3.13,8.27,2786
8877689391,5/11/2016,21420,19.56,19.56,0,0,1127,213,12,88,313,5.89,0.41,13.22,19.52,3832
1503960366,4/12/2016,13162,8.5,8.5,0,0,728,328,13,25,366,6.06,0.55,1.88,8.49,1985
1644430081,4/17/2016,8757,6.37,6.37,0,0,1212,186,13,29,228,3.55,0.57,2.25,6.37,3011
1844505072,4/21/2016,8054,5.32,5.32,0,0,1117,308,13,2,323,4.68,0.52,0.12,5.32,2062
2347167796,4/12/2016,10113,6.83,6.83,0,0,964,320,13,28,361,4.2,0.62,2,6.82,2344
3372868164,4/27/2016,7904,5.42,5.42,0,0.01,1057,346,13,24,383,3.19,0.63,1.58,5.4,2095
4319703577,5/4/2016,10429,7.02,7.02,0,0,1106,313,13,8,334,5.85,0.58,0.59,7.02,2282
5553957443,4/12/2016,11596,7.57,7.57,0,0,767,277,13,19,309,5.41,0.79,1.37,7.57,2026
5553957443,4/28/2016,11393,7.63,7.63,0,0,727,165,13,49,227,3.17,0.75,3.71,7.63,1999
6775888955,4/25/2016,6474,4.64,4.64,0,0,1302,92,13,33,138,1.9,0.46,2.27,4.63,2484
6775888955,4/28/2016,703,0.5,0.5,0,0,1410,15,13,2,30,0.24,0.2,0.06,0.5,1993
7007744171,5/6/2016,11459,7.67,7.67,0,0,1136,247,13,44,304,3.86,0.81,3,7.67,2553
7086361926,4/20/2016,14365,10.64,10.64,0,0,797,145,13,87,245,2.54,0.45,7.64,10.63,2997
8378563200,5/9/2016,8382,6.65,6.65,2.09,0,772,171,13,71,255,4.72,0.66,1.27,6.65,3721
8378563200,5/10/2016,6582,5.22,5.22,2.25,0,840,152,13,63,228,3.92,0.64,0.66,5.22,3586
8877689391,4/14/2016,21129,18.98,18.98,0,0.02,1061,298,13,68,379,7.75,0.59,10.55,18.89,3793
8877689391,4/19/2016,18785,17.4,17.4,0,0,1131,214,13,82,309,5.03,0.18,12.15,17.36,3676
8877689391,4/21/2016,19377,17.62,17.62,0,0,1119,226,13,82,321,4.89,0.42,12.29,17.6,3659
1503960366,4/25/2016,15355,9.8,9.8,0,0,814,216,14,73,303,3.94,0.57,5.29,9.8,2013
2022484408,4/12/2016,11875,8.34,8.34,0,0,1157,227,14,42,283,4.26,0.77,3.31,8.34,2390
